transaction_id;user_id;transaction_time;amount;merchant_id;country;ip_address;device_id;payment_method;status
T025632;U0228;2025-03-26 20:22:00;9,39;M067;DE;192.168.210.145;D1798;apple_pay;approved
T025633;U0602;2025-01-12 01:40:00;59,09;M108;FR;192.168.216.161;D1673;apple_pay;approved
T025634;U0384;2025-03-17 15:22:00;72,49;M026;RO;192.168.107.221;D0250;paypal;approved
T025635;U0996;2025-01-18 15:53:00;48,46;M100;DE;192.168.227.35;D0595;apple_pay;approved
T025636;U0273;2025-03-13 09:13:00;83,08;M062;PL;192.168.124.66;D1352;google_pay;approved
T025637;U0546;2025-02-12 05:57:00;5,19;M039;NL;192.168.73.4;D1471;bank_transfer;declined
T025638;U0093;2025-01-26 18:55:00;44,74;M016;FR;192.168.49.232;D0015;bank_transfer;declined
T025639;U0652;2025-06-24 05:26:00;39,64;M033;SE;192.168.214.249;D1066;google_pay;approved
T025640;U0664;2025-01-28 00:17:00;2,47;M098;CZ;192.168.183.96;D0527;google_pay;approved
T025641;U0571;2025-04-04 19:03:00;16,95;M065;RO;192.168.237.84;D0305;bank_transfer;approved
T025642;U0174;2025-05-06 08:46:00;425,22;M048;FR;192.168.112.6;D0606;apple_pay;approved
T025643;U0019;2025-03-07 10:07:00;129,8;M015;PT;192.168.131.51;D0280;google_pay;approved
T025644;U0007;2025-02-11 22:38:00;60,15;M115;PL;192.168.155.180;D0626;card;approved
T025645;U0261;2025-05-12 17:12:00;1,96;M021;RO;192.168.226.170;D0771;google_pay;approved
T025646;U0601;2025-05-11 06:05:00;1,17;M043;IT;192.168.184.238;D1091;google_pay;approved
T025647;U0659;2025-04-17 04:44:00;16,37;M013;SE;192.168.232.74;D0778;apple_pay;declined
T025648;U0519;2025-02-01 03:54:00;67,43;M087;PL;192.168.217.106;D1386;bank_transfer;approved
T025649;U1124;2025-03-21 14:25:00;33,15;M043;FR;192.168.55.122;D0565;card;approved
T025650;U0717;2025-04-24 01:30:00;21,5;M049;FR;192.168.125.39;D0602;google_pay;approved
T025651;U0910;2025-02-10 17:22:00;35,85;M090;ES;192.168.29.20;D0020;card;approved
T025652;U1181;2025-02-06 02:47:00;128,62;M110;IT;192.168.208.244;D1895;paypal;approved
T025653;U1110;2025-03-05 22:23:00;56,1;M071;FR;192.168.38.176;D1683;card;declined
T025654;U0898;2025-06-21 10:37:00;30,44;M029;RO;192.168.35.248;D0214;paypal;approved
T025655;U0134;2025-06-07 02:33:00;7,74;M087;PL;192.168.192.219;D1613;bank_transfer;approved
T025656;U0089;2025-05-23 12:48:00;130,56;M029;ES;192.168.81.70;D1873;apple_pay;approved
T025657;U1076;2025-02-01 03:04:00;3,12;M090;NL;192.168.14.196;D1985;card;approved
T025658;U0832;2025-04-06 12:29:00;56,32;M028;PT;192.168.43.76;D0555;apple_pay;approved
T025659;U1158;2025-02-20 13:57:00;9,54;M012;PL;192.168.161.105;D1948;apple_pay;approved
T025660;U0520;2025-06-10 17:04:00;170,06;M021;DE;192.168.213.228;D1072;bank_transfer;approved
T025661;U1038;2025-02-14 23:18:00;33,49;M102;IT;192.168.3.63;D1529;bank_transfer;approved
T025662;U0634;2025-01-15 06:30:00;29,53;M006;SE;192.168.113.201;D1395;bank_transfer;declined
T025663;U0816;2025-05-31 03:17:00;31,12;M032;NL;192.168.234.145;D0632;paypal;approved
T025664;U0990;2025-02-19 16:03:00;5,22;M035;IT;192.168.164.183;D0314;google_pay;approved
T025665;U0145;2025-02-02 09:04:00;67,55;M088;FR;192.168.129.130;D0217;apple_pay;approved
T025666;U0483;2025-05-19 15:08:00;14,21;M089;ES;192.168.194.174;D1204;bank_transfer;approved
T025667;U0291;2025-02-24 17:17:00;3,06;M078;ES;192.168.82.160;D1508;google_pay;declined
T025668;U1103;2025-01-16 15:35:00;15,29;M007;ES;192.168.115.251;D1412;card;approved
T025669;U0112;2025-02-19 00:22:00;48,64;M089;CZ;192.168.86.32;D1755;paypal;approved
T025670;U0896;2025-03-15 04:30:00;31,11;M116;FR;192.168.35.253;D1619;card;approved
T025671;U1115;2025-02-20 18:37:00;10,12;M041;CZ;192.168.136.212;D1123;card;approved
T025672;U1131;2025-02-02 22:42:00;11,67;M020;ES;192.168.14.250;D0734;apple_pay;approved
T025673;U0168;2025-04-06 01:06:00;47,82;M049;NL;192.168.196.127;D1774;bank_transfer;approved
T025674;U0286;2025-03-02 13:58:00;20,05;M033;PL;192.168.109.74;D0284;google_pay;approved
T025675;U0092;2025-06-13 11:34:00;94,3;M104;PT;192.168.36.148;D0063;google_pay;approved
T025676;U0768;2025-06-02 08:21:00;51,13;M072;PT;192.168.25.101;D0978;card;approved
T025677;U0247;2025-02-01 20:54:00;41,64;M065;ES;192.168.37.12;D1734;card;approved
T025678;U0697;2025-03-24 13:24:00;73,15;M038;NL;192.168.69.89;D1465;apple_pay;declined
T025679;U0146;2025-01-15 23:47:00;1,08;M011;DE;192.168.242.30;D1901;paypal;approved
T025680;U0471;2025-03-18 13:05:00;45,87;M049;CZ;192.168.78.181;D0653;google_pay;declined
T025681;U1135;2025-05-11 16:55:00;61,83;M021;NL;192.168.39.128;D0897;apple_pay;approved
T025682;U0680;2025-03-09 18:43:00;38,07;M082;PT;192.168.164.100;D0652;google_pay;approved
T025683;U0502;2025-06-07 08:26:00;19,64;M020;RO;192.168.211.223;D1768;card;approved
T025684;U0141;2025-05-29 14:01:00;1,29;M046;FR;192.168.246.189;D1963;google_pay;declined
T025685;U0964;2025-05-07 03:03:00;20,66;M097;SE;192.168.193.19;D0730;bank_transfer;approved
T025686;U0053;2025-06-13 01:16:00;65,41;M077;SE;192.168.226.74;D0217;apple_pay;approved
T025687;U0550;2025-03-28 02:10:00;56,79;M007;IT;192.168.121.96;D0813;apple_pay;approved
T025688;U0246;2025-01-13 15:54:00;83,37;M019;FR;192.168.32.148;D1129;google_pay;approved
T025689;U0958;2025-03-22 09:16:00;78,73;M098;GB;192.168.82.200;D0178;paypal;approved
T025690;U0684;2025-05-23 17:05:00;85,95;M067;RO;192.168.107.64;D0346;bank_transfer;declined
T025691;U0087;2025-04-14 11:40:00;92,22;M114;PL;192.168.36.99;D0531;card;approved
T025692;U0312;2025-02-15 07:02:00;14,65;M106;PL;192.168.122.80;D0659;paypal;approved
T025693;U0163;2025-06-08 16:00:00;11,51;M116;IT;192.168.104.134;D1865;card;approved
T025694;U0365;2025-03-25 06:50:00;44,78;M072;PT;192.168.220.45;D0023;paypal;approved
T025695;U0536;2025-06-20 07:12:00;43,53;M044;GB;192.168.238.168;D1947;paypal;approved
T025696;U0871;2025-03-02 14:59:00;44,59;M038;DE;192.168.118.18;D1291;bank_transfer;approved
T025697;U0969;2025-01-09 12:00:00;23,76;M077;IT;192.168.10.179;D1640;paypal;approved
T025698;U1093;2025-06-15 06:01:00;3,06;M117;SE;192.168.35.47;D1546;google_pay;approved
T025699;U0669;2025-06-08 16:04:00;99,6;M119;CZ;192.168.234.37;D0320;paypal;approved
T025700;U0626;2025-06-16 09:34:00;65,5;M036;RO;192.168.180.211;D1202;card;approved
T025701;U0852;2025-04-07 17:55:00;73,73;M108;IT;192.168.166.220;D0233;google_pay;approved
T025702;U0402;2025-03-13 04:29:00;30,02;M041;RO;192.168.230.233;D0876;bank_transfer;approved
T025703;U0501;2025-01-24 01:31:00;17,71;M023;GB;192.168.160.148;D0585;card;approved
T025704;U0920;2025-03-05 20:33:00;31,31;M086;ES;192.168.81.191;D0760;card;approved
T025705;U0356;2025-02-19 04:59:00;65,19;M066;NL;192.168.31.53;D1704;google_pay;approved
T025706;U0733;2025-03-04 14:57:00;4,73;M079;ES;192.168.16.204;D0950;card;approved
T025707;U0094;2025-03-04 06:18:00;49,2;M047;RO;192.168.234.248;D1441;card;approved
T025708;U0686;2025-02-21 01:01:00;47,31;M035;RO;192.168.17.171;D0295;card;approved
T025709;U1031;2025-02-12 13:19:00;86,97;M034;CZ;192.168.223.217;D0345;apple_pay;approved
T025710;U0996;2025-02-22 01:10:00;24,1;M025;NL;192.168.185.26;D0837;google_pay;approved
T025711;U0165;2025-01-22 04:01:00;6,2;M112;PT;192.168.48.159;D1374;google_pay;approved
T025712;U0821;2025-01-26 21:45:00;55,57;M116;NL;192.168.195.153;D1841;paypal;approved
T025713;U0540;2025-01-31 08:37:00;59,03;M016;GB;192.168.48.111;D0655;paypal;approved
T025714;U0639;2025-03-28 03:50:00;7,88;M043;CZ;192.168.52.53;D0706;apple_pay;approved
T025715;U0158;2025-01-19 00:55:00;43,48;M015;SE;192.168.131.165;D1521;apple_pay;approved
T025716;U0589;2025-01-19 16:33:00;20,25;M111;GB;192.168.159.182;D1106;bank_transfer;approved
T025717;U0922;2025-05-22 20:43:00;49,45;M041;GB;192.168.66.143;D0247;google_pay;approved
T025718;U0202;2025-01-12 20:12:00;23,68;M094;DE;192.168.13.238;D1600;google_pay;approved
T025719;U0574;2025-02-18 00:19:00;11,17;M094;IT;192.168.17.71;D1467;bank_transfer;approved
T025720;U0338;2025-03-26 12:46:00;26,97;M080;DE;192.168.86.32;D1528;card;approved
T025721;U0968;2025-06-23 02:50:00;20,8;M050;IT;192.168.98.225;D0497;apple_pay;approved
T025722;U1094;2025-01-23 15:42:00;64,31;M106;NL;192.168.113.95;D1330;google_pay;approved
T025723;U0870;2025-01-12 13:50:00;105,76;M056;SE;192.168.122.15;D1175;paypal;approved
T025724;U0967;2025-04-18 00:45:00;6,72;M054;RO;192.168.248.32;D0526;apple_pay;approved
T025725;U0334;2025-06-09 20:36:00;10,52;M030;PT;192.168.143.9;D0059;bank_transfer;approved
T025726;U0474;2025-04-28 08:08:00;7,08;M106;DE;192.168.126.64;D0708;apple_pay;approved
T025727;U0882;2025-06-25 12:47:00;83,63;M108;SE;192.168.121.222;D1549;card;approved
T025728;U1104;2025-01-10 21:02:00;63,68;M092;PT;192.168.193.57;D0963;paypal;approved
T025729;U0808;2025-03-23 21:33:00;7,46;M060;PT;192.168.28.126;D0503;paypal;approved
T025730;U0021;2025-04-14 04:52:00;36,21;M112;IT;192.168.27.177;D0516;paypal;approved
T025731;U0526;2025-01-19 07:15:00;37,12;M090;GB;192.168.73.18;D1000;card;approved
T025732;U1034;2025-02-10 13:15:00;34,37;M102;NL;192.168.1.110;D1484;google_pay;approved
T025733;U1023;2025-06-18 15:28:00;54,96;M104;NL;192.168.16.85;D1516;google_pay;declined
T025734;U0828;2025-06-24 21:24:00;35,12;M094;ES;192.168.45.114;D1151;card;declined
T025735;U0767;2025-06-24 19:40:00;5,32;M075;CZ;192.168.86.16;D1294;google_pay;approved
T025736;U0070;2025-05-15 02:37:00;13,27;M072;GB;192.168.185.41;D1338;google_pay;declined
T025737;U1067;2025-06-14 18:17:00;100,48;M039;DE;192.168.95.128;D1484;card;approved
T025738;U1101;2025-05-24 04:00:00;51,73;M004;PT;192.168.116.234;D1525;google_pay;approved
T025739;U1015;2025-02-16 13:46:00;165,3;M120;DE;192.168.98.181;D1116;bank_transfer;approved
T025740;U1199;2025-02-06 13:30:00;89,65;M058;DE;192.168.220.38;D1960;google_pay;approved
T025741;U0013;2025-06-05 20:58:00;21,25;M056;NL;192.168.46.211;D0173;bank_transfer;declined
T025742;U1013;2025-05-19 15:27:00;57,16;M041;ES;192.168.235.189;D0856;card;approved
T025743;U1131;2025-06-24 22:25:00;13,27;M059;NL;192.168.15.24;D1949;apple_pay;approved
T025744;U0285;2025-02-27 01:11:00;34,19;M048;GB;192.168.110.152;D0915;google_pay;approved
T025745;U0533;2025-01-22 12:05:00;16,05;M088;FR;192.168.199.48;D0382;apple_pay;approved
T025746;U0009;2025-03-02 18:11:00;39,87;M118;SE;192.168.224.187;D1047;google_pay;approved
T025747;U0819;2025-03-05 16:34:00;21,03;M067;IT;192.168.35.236;D1408;google_pay;declined
T025748;U0482;2025-02-17 09:03:00;38,97;M069;GB;192.168.198.91;D0576;paypal;approved
T025749;U1059;2025-03-08 12:04:00;34,15;M064;PL;192.168.32.240;D1104;google_pay;declined
T025750;U0775;2025-03-07 17:37:00;70,8;M025;CZ;192.168.41.135;D0564;google_pay;approved
T025751;U0347;2025-03-06 06:49:00;13,87;M043;SE;192.168.35.253;D1060;apple_pay;declined
T025752;U0394;2025-05-04 01:44:00;50,18;M063;SE;192.168.56.214;D0767;card;approved
T025753;U0212;2025-04-23 21:04:00;22,4;M112;GB;192.168.94.134;D0542;bank_transfer;approved
T025754;U1082;2025-03-04 06:48:00;33,72;M024;GB;192.168.84.194;D1106;card;approved
T025755;U1108;2025-06-24 01:10:00;113,86;M015;SE;192.168.201.169;D1764;google_pay;approved
T025756;U1104;2025-03-18 07:26:00;52,91;M085;DE;192.168.54.145;D1999;apple_pay;approved
T025757;U0331;2025-04-27 17:28:00;49,32;M076;NL;192.168.181.142;D0666;bank_transfer;approved
T025758;U0570;2025-05-28 01:52:00;22,66;M004;PL;192.168.202.4;D0532;bank_transfer;declined
T025759;U1014;2025-02-15 22:24:00;8,55;M044;GB;192.168.217.160;D0018;paypal;approved
T025760;U0218;2025-02-25 07:09:00;11,28;M038;FR;192.168.142.13;D1678;card;approved
T025761;U1136;2025-06-13 08:16:00;38,01;M037;IT;192.168.86.152;D0426;google_pay;approved
T025762;U0229;2025-04-01 12:00:00;7,46;M068;CZ;192.168.22.203;D0427;google_pay;approved
T025763;U0572;2025-03-10 03:42:00;37,21;M076;DE;192.168.89.68;D0500;google_pay;approved
T025764;U1056;2025-02-27 08:05:00;37,7;M117;ES;192.168.153.130;D1237;google_pay;declined
T025765;U0438;2025-02-03 10:27:00;27,36;M036;RO;192.168.17.115;D0498;apple_pay;approved
T025766;U0894;2025-02-22 06:56:00;62,62;M035;PT;192.168.17.97;D0465;apple_pay;approved
T025767;U0352;2025-02-13 01:49:00;162,44;M029;SE;192.168.240.12;D0480;bank_transfer;approved
T025768;U1070;2025-04-19 12:33:00;45,06;M090;PL;192.168.55.122;D0089;apple_pay;declined
T025769;U0528;2025-05-09 17:25:00;45,5;M040;IT;192.168.57.20;D0958;google_pay;approved
T025770;U1127;2025-02-06 01:59:00;30,91;M111;CZ;192.168.142.64;D0694;bank_transfer;declined
T025771;U0409;2025-03-31 18:24:00;69,62;M108;FR;192.168.199.48;D0285;google_pay;approved
T025772;U0447;2025-05-04 19:42:00;9,2;M056;GB;192.168.142.193;D0834;google_pay;approved
T025773;U0054;2025-01-24 19:15:00;1,81;M087;CZ;192.168.194.146;D1432;card;approved
T025774;U0376;2025-01-02 18:54:00;135,29;M068;IT;192.168.44.124;D1492;google_pay;approved
T025775;U0392;2025-03-14 03:54:00;41,34;M074;ES;192.168.43.107;D1051;apple_pay;approved
T025776;U0133;2025-05-09 12:19:00;128,15;M087;PT;192.168.37.22;D0213;apple_pay;declined
T025777;U0360;2025-02-17 00:07:00;59,9;M025;CZ;192.168.75.223;D0447;card;approved
T025778;U0474;2025-01-28 03:58:00;49,22;M070;PL;192.168.154.157;D0796;google_pay;approved
T025779;U0306;2025-06-12 15:01:00;77,65;M001;RO;192.168.136.96;D1497;card;approved
T025780;U1026;2025-03-30 19:50:00;68,71;M051;IT;192.168.78.180;D0446;card;approved
T025781;U0728;2025-06-29 17:40:00;39,24;M046;FR;192.168.141.12;D0790;paypal;approved
T025782;U0573;2025-05-24 13:10:00;20,44;M086;ES;192.168.106.73;D1749;apple_pay;approved
T025783;U0753;2025-06-12 08:54:00;128,61;M107;SE;192.168.115.160;D0950;card;approved
T025784;U0263;2025-04-05 15:24:00;38,68;M062;SE;192.168.2.250;D1965;card;approved
T025785;U0614;2025-04-04 20:12:00;34,76;M059;IT;192.168.139.201;D1199;paypal;approved
T025786;U0385;2025-03-26 02:04:00;35,39;M046;DE;192.168.210.203;D0731;apple_pay;approved
T025787;U0203;2025-05-10 22:10:00;33,47;M112;FR;192.168.79.138;D1857;apple_pay;approved
T025788;U0328;2025-02-14 05:29:00;5,13;M009;PL;192.168.146.166;D0781;bank_transfer;approved
T025789;U1163;2025-02-17 11:14:00;55,51;M072;FR;192.168.209.76;D0872;apple_pay;approved
T025790;U0544;2025-03-01 18:46:00;62,84;M064;IT;192.168.255.153;D0131;paypal;approved
T025791;U0695;2025-03-30 23:25:00;21,32;M023;NL;192.168.147.61;D1500;bank_transfer;approved
T025792;U1045;2025-05-14 20:27:00;24,36;M115;GB;192.168.8.24;D0209;google_pay;declined
T025793;U0639;2025-06-24 07:04:00;2,61;M073;DE;192.168.98.103;D1615;paypal;approved
T025794;U1138;2025-04-22 23:54:00;37,48;M037;ES;192.168.80.15;D1079;paypal;approved
T025795;U0553;2025-03-03 19:09:00;24,03;M069;CZ;192.168.5.26;D0058;paypal;approved
T025796;U0378;2025-05-07 00:28:00;30,45;M023;RO;192.168.219.251;D0631;card;approved
T025797;U0919;2025-02-03 04:28:00;26,78;M112;DE;192.168.107.2;D0368;paypal;approved
T025798;U0456;2025-04-15 13:49:00;6,79;M106;GB;192.168.222.71;D0441;bank_transfer;approved
T025799;U1121;2025-02-10 22:31:00;5,11;M028;CZ;192.168.45.246;D0488;bank_transfer;approved
T025800;U0740;2025-05-12 20:45:00;8,21;M084;ES;192.168.163.198;D0975;google_pay;approved
T025801;U0299;2025-03-07 09:05:00;89,15;M013;ES;192.168.188.249;D1856;apple_pay;approved
T025802;U0087;2025-03-31 08:52:00;36,87;M035;NL;192.168.223.132;D1526;paypal;approved
T025803;U0351;2025-03-26 02:36:00;15,96;M049;RO;192.168.25.173;D0007;google_pay;approved
T025804;U1090;2025-04-10 06:45:00;28,84;M112;NL;192.168.195.136;D1613;card;approved
T025805;U1094;2025-02-20 12:21:00;74,12;M022;DE;192.168.237.84;D0545;google_pay;approved
T025806;U0757;2025-01-14 00:41:00;2,48;M090;PT;192.168.158.45;D0943;bank_transfer;approved
T025807;U0488;2025-03-14 14:15:00;3,37;M023;PT;192.168.90.248;D1755;paypal;approved
T025808;U0132;2025-03-31 06:07:00;3,16;M082;CZ;192.168.91.189;D0237;paypal;approved
T025809;U0260;2025-03-18 14:21:00;9,07;M119;ES;192.168.228.149;D1090;paypal;approved
T025810;U0812;2025-01-15 13:33:00;61,54;M108;IT;192.168.84.71;D1118;apple_pay;declined
T025811;U0651;2025-04-21 21:34:00;7,26;M050;PL;192.168.222.30;D0079;paypal;approved
T025812;U0672;2025-03-07 14:54:00;33,43;M076;ES;192.168.132.48;D0506;bank_transfer;declined
T025813;U0192;2025-01-28 06:25:00;60,62;M118;FR;192.168.43.64;D1001;paypal;approved
T025814;U0369;2025-06-15 18:42:00;7,11;M050;SE;192.168.117.205;D0444;apple_pay;approved
T025815;U0083;2025-01-31 10:07:00;54,92;M045;GB;192.168.164.100;D1525;apple_pay;approved
T025816;U1081;2025-01-22 12:30:00;53,09;M030;SE;192.168.48.35;D0608;google_pay;approved
T025817;U0293;2025-05-29 05:10:00;125,17;M061;NL;192.168.142.90;D1246;paypal;approved
T025818;U0627;2025-02-07 12:49:00;68,43;M016;PT;192.168.227.118;D0681;google_pay;approved
T025819;U0323;2025-03-14 05:44:00;33,99;M075;FR;192.168.154.157;D1052;google_pay;approved
T025820;U0226;2025-06-19 03:43:00;47,11;M058;SE;192.168.112.102;D1037;card;approved
T025821;U0371;2025-06-17 06:23:00;2,29;M118;SE;192.168.126.64;D1280;google_pay;approved
T025822;U0318;2025-05-01 10:50:00;100,41;M113;ES;192.168.237.198;D1250;apple_pay;approved
T025823;U0390;2025-04-22 09:15:00;20,41;M049;GB;192.168.202.151;D1073;paypal;approved
T025824;U1190;2025-02-17 15:20:00;49,69;M014;RO;192.168.129.169;D1663;card;approved
T025825;U0531;2025-01-22 15:30:00;22,47;M065;RO;192.168.86.237;D0389;bank_transfer;approved
T025826;U0832;2025-04-09 03:48:00;49,21;M005;PT;192.168.183.130;D1700;paypal;approved
T025827;U0256;2025-06-25 23:21:00;5,82;M061;PT;192.168.225.186;D1918;paypal;declined
T025828;U0867;2025-04-16 10:26:00;62,18;M035;ES;192.168.246.99;D1413;apple_pay;approved
T025829;U0736;2025-04-02 13:56:00;24,46;M068;DE;192.168.245.235;D0187;google_pay;approved
T025830;U0271;2025-04-12 08:28:00;24,6;M102;FR;192.168.237.129;D1470;google_pay;approved
T025831;U0252;2025-02-02 04:15:00;14,36;M097;PL;192.168.30.59;D0018;card;approved
T025832;U1015;2025-03-03 09:24:00;66,25;M040;DE;192.168.134.56;D0965;apple_pay;approved
T025833;U0585;2025-05-26 18:25:00;5,36;M026;PT;192.168.238.222;D1118;apple_pay;approved
T025834;U0259;2025-04-07 11:50:00;13,29;M041;GB;192.168.65.80;D1546;bank_transfer;approved
T025835;U1156;2025-01-31 15:19:00;214,2;M057;NL;192.168.248.89;D1204;apple_pay;approved
T025836;U0939;2025-05-28 10:21:00;62,83;M004;GB;192.168.43.29;D1905;google_pay;declined
T025837;U0270;2025-01-21 07:00:00;12,78;M057;PL;192.168.183.79;D0534;apple_pay;approved
T025838;U0047;2025-04-23 02:28:00;23,11;M036;GB;192.168.7.237;D1782;bank_transfer;approved
T025839;U0434;2025-04-24 15:04:00;19,6;M116;ES;192.168.75.17;D0462;card;approved
T025840;U1153;2025-01-14 12:41:00;13,39;M022;GB;192.168.29.207;D1098;card;approved
T025841;U0483;2025-03-20 14:19:00;25,44;M021;SE;192.168.206.35;D0058;paypal;approved
T025842;U0381;2025-04-05 12:36:00;28,21;M046;SE;192.168.14.221;D1147;bank_transfer;approved
T025843;U0805;2025-06-29 11:56:00;86,22;M071;RO;192.168.28.80;D0071;apple_pay;declined
T025844;U0085;2025-05-25 02:56:00;59,89;M016;DE;192.168.194.72;D1773;google_pay;approved
T025845;U1056;2025-01-03 12:27:00;47,94;M092;FR;192.168.80.137;D1007;google_pay;approved
T025846;U1056;2025-01-09 17:07:00;25,22;M038;IT;192.168.199.48;D0811;bank_transfer;declined
T025847;U0412;2025-04-10 06:16:00;30,41;M029;RO;192.168.177.252;D0102;paypal;approved
T025848;U0318;2025-03-13 09:00:00;42,38;M040;SE;192.168.23.246;D0565;card;approved
T025849;U0128;2025-03-30 02:07:00;15,06;M082;NL;192.168.10.151;D0829;card;approved
T025850;U1194;2025-03-30 20:30:00;8,14;M086;CZ;192.168.7.142;D0505;apple_pay;approved
T025851;U0861;2025-01-05 05:14:00;19,58;M109;GB;192.168.179.158;D1131;paypal;approved
T025852;U0521;2025-04-15 05:27:00;61,98;M046;CZ;192.168.4.173;D0648;google_pay;approved
T025853;U0047;2025-04-07 21:24:00;50,76;M048;CZ;192.168.78.117;D1831;bank_transfer;declined
T025854;U0785;2025-05-17 07:41:00;43,06;M115;RO;192.168.105.154;D1213;paypal;approved
T025855;U0900;2025-06-12 10:48:00;79,24;M078;RO;192.168.242.205;D1702;apple_pay;approved
T025856;U0206;2025-06-29 00:07:00;35,75;M043;DE;192.168.248.50;D0823;apple_pay;approved
T025857;U0516;2025-03-28 15:07:00;2,86;M064;PL;192.168.65.190;D1605;card;declined
T025858;U0188;2025-05-01 04:22:00;117,9;M111;IT;192.168.169.235;D1405;paypal;approved
T025859;U0860;2025-06-17 05:23:00;17,69;M061;RO;192.168.110.246;D0839;apple_pay;approved
T025860;U0260;2025-02-23 21:22:00;6,84;M009;DE;192.168.43.79;D0133;bank_transfer;approved
T025861;U1047;2025-04-13 16:29:00;12,3;M021;CZ;192.168.162.215;D0312;apple_pay;approved
T025862;U0669;2025-01-25 13:07:00;48,44;M015;FR;192.168.129.12;D1167;bank_transfer;approved
T025863;U0254;2025-03-29 04:14:00;41,62;M028;PL;192.168.85.178;D0823;bank_transfer;approved
T025864;U0002;2025-04-06 02:22:00;27,53;M104;DE;192.168.228.155;D1135;card;approved
T025865;U1038;2025-06-02 01:23:00;29,76;M053;SE;192.168.42.122;D0053;apple_pay;approved
T025866;U0095;2025-03-05 02:21:00;48,93;M087;PT;192.168.102.94;D0794;apple_pay;approved
T025867;U0435;2025-05-03 03:31:00;8,25;M015;PL;192.168.2.181;D1888;google_pay;approved
T025868;U0555;2025-04-15 01:54:00;65,18;M054;IT;192.168.225.230;D1635;google_pay;approved
T025869;U0621;2025-03-29 18:32:00;92,11;M034;NL;192.168.146.105;D0664;paypal;approved
T025870;U0163;2025-03-20 19:47:00;62,51;M080;NL;192.168.60.33;D0050;card;approved
T025871;U0772;2025-03-21 02:06:00;7,8;M097;CZ;192.168.89.164;D1327;apple_pay;approved
T025872;U0319;2025-05-26 04:26:00;22,13;M090;PT;192.168.48.1;D0584;bank_transfer;approved
T025873;U0561;2025-02-05 14:23:00;3,07;M106;PL;192.168.201.136;D0530;paypal;declined
T025874;U0112;2025-06-29 03:02:00;6,64;M106;RO;192.168.122.246;D1989;bank_transfer;approved
T025875;U0788;2025-02-11 04:25:00;15,12;M063;PL;192.168.46.213;D0511;google_pay;declined
T025876;U0241;2025-02-15 17:55:00;117,93;M017;SE;192.168.123.128;D0024;paypal;approved
T025877;U0105;2025-02-20 03:09:00;9,17;M027;RO;192.168.100.6;D1090;card;approved
T025878;U0594;2025-02-19 22:13:00;106,84;M058;PL;192.168.158.233;D0366;apple_pay;approved
T025879;U0831;2025-01-07 06:26:00;152,93;M027;RO;192.168.113.40;D0405;bank_transfer;approved
T025880;U0200;2025-02-07 04:23:00;44,25;M100;SE;192.168.234.37;D0866;google_pay;approved
T025881;U0487;2025-01-02 01:18:00;8,21;M093;PT;192.168.248.116;D0655;paypal;approved
T025882;U0835;2025-05-02 12:28:00;11,56;M036;PT;192.168.234.241;D1581;google_pay;approved
T025883;U0100;2025-03-11 21:14:00;8,57;M039;IT;192.168.190.31;D1745;google_pay;declined
T025884;U0653;2025-06-06 09:06:00;119,59;M114;NL;192.168.54.35;D0610;google_pay;declined
T025885;U0401;2025-06-20 21:38:00;22,15;M099;GB;192.168.155.2;D1642;google_pay;approved
T025886;U0841;2025-03-17 09:02:00;3,82;M113;IT;192.168.74.153;D0017;google_pay;approved
T025887;U0136;2025-06-29 12:23:00;43,19;M052;ES;192.168.81.26;D0403;paypal;approved
T025888;U0302;2025-05-29 16:25:00;30,23;M092;PL;192.168.60.24;D1862;google_pay;approved
T025889;U0196;2025-01-15 22:45:00;26,57;M100;PT;192.168.89.251;D1203;card;approved
T025890;U0685;2025-02-16 20:07:00;10,87;M083;CZ;192.168.55.40;D0820;bank_transfer;approved
T025891;U0268;2025-04-21 20:22:00;10,72;M003;SE;192.168.125.64;D0986;paypal;approved
T025892;U1130;2025-04-01 22:02:00;76,54;M029;SE;192.168.144.51;D0548;bank_transfer;approved
T025893;U0897;2025-02-27 13:35:00;3,01;M004;PT;192.168.216.161;D0188;google_pay;approved
T025894;U0179;2025-06-28 02:43:00;68,36;M079;NL;192.168.95.55;D0477;google_pay;approved
T025895;U0186;2025-01-09 15:42:00;142,37;M001;PT;192.168.178.155;D0371;paypal;declined
T025896;U0088;2025-02-21 03:07:00;4,23;M022;ES;192.168.254.234;D1702;google_pay;approved
T025897;U0860;2025-01-22 08:24:00;94,19;M051;PT;192.168.161.105;D1823;paypal;approved
T025898;U0676;2025-02-13 18:04:00;47;M041;GB;192.168.206.115;D1281;apple_pay;declined
T025899;U1175;2025-01-08 21:48:00;36,09;M067;PT;192.168.161.247;D0207;card;approved
T025900;U0718;2025-06-26 07:13:00;71,91;M006;DE;192.168.231.27;D1507;bank_transfer;declined
T025901;U0626;2025-06-21 16:32:00;27,43;M047;PL;192.168.34.152;D0123;bank_transfer;approved
T025902;U0950;2025-05-18 21:19:00;52,38;M004;NL;192.168.70.224;D0797;apple_pay;approved
T025903;U0451;2025-05-31 14:46:00;24,64;M085;FR;192.168.7.237;D0273;google_pay;approved
T025904;U0558;2025-01-26 23:14:00;43,51;M031;IT;192.168.189.227;D0669;card;approved
T025905;U0221;2025-06-29 08:22:00;21;M056;PL;192.168.220.26;D1431;paypal;approved
